ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Biological group,Species,Body Part,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
68768,United Kingdom,6,Wylfa,,53,24.0,53.0,N,4,27.0,5.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,48.29999924,2.414999962,Bq/kg f.w.,EA-Environment Agency,5% uncertainty assumed,Cemaes Bay. Annual bulk of 2 samples - representative sampling date.,
68769,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68770,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/11 00:00:00,137Cs,=,0.127,0.0879999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68771,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68772,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68773,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/11 00:00:00,"239,240Pu",=,0.0615,0.0055,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,, Annual bulk of 4 samples - representative sampling date.,
68774,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/11 00:00:00,137Cs,=,0.101,0.046,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68775,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68776,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68777,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/11 00:00:00,137Cs,=,0.114,0.034,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68778,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,18.4,1.9,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,, Annual bulk of 4 samples - representative sampling date.,
68779,United Kingdom,7,Echnaloch Bay,,58,52.0,0.0,N,2,55.0,0.0,W,BIOT,Molluscs,MYTILUS EDULIS,SOFT PARTS,07/01/11 00:00:00,"239,240Pu",=,0.0452,0.004,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,, Annual bulk of 4 samples - representative sampling date.,
68780,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/11 00:00:00,137Cs,=,0.181,0.0879999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68781,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/11 00:00:00,137Cs,=,0.25,0.11,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68782,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/11 00:00:00,137Cs,=,0.218,0.0879999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68783,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/11 00:00:00,137Cs,=,0.17,0.0869999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68784,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,32.8,3.3,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,, Annual bulk of 4 samples - representative sampling date.,
68785,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68786,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/11 00:00:00,137Cs,=,0.178,0.074,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68787,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/11 00:00:00,137Cs,=,0.179,0.0709999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68788,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/11 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68789,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/11 00:00:00,99Tc,=,39.1,5.4,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68790,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/11 00:00:00,99Tc,=,40.9,4.9,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68791,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/11 00:00:00,99Tc,=,12.9,1.7,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68792,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/11 00:00:00,99Tc,=,15.9,1.6,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Representative sampling date,
68793,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/11 00:00:00,"239,240Pu",=,0.0824,0.0086,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,, Annual bulk of 4 samples - representative sampling date.,
68794,United Kingdom,10,Bradwell,,51,43.0,52.0,N,0,53.0,1.0,E,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,7.9,0.395,Bq/kg f.w.,EA-Environment Agency,5% uncertainty assumed,"Waterside. Average of 2 samples, representative sampling date.",
68795,United Kingdom,10,Bradwell,2011000273,51,45.0,21.0,N,0,54.0,35.0,E,BIOT,Fish,SOLEA SOLEA (S.VULGARIS),FLESH WITHOUT BONES,04/09/11 00:00:00,137Cs,=,0.169,0.01989,Bq/kg f.w.,FSA-Food Standards Agency,,Bradwell Fish,
68796,United Kingdom,10,Bradwell,2011000757,51,45.0,21.0,N,0,54.0,35.0,E,BIOT,Fish,SOLEA SOLEA (S.VULGARIS),FLESH WITHOUT BONES,07/11/11 00:00:00,137Cs,=,0.169,0.02141,Bq/kg f.w.,FSA-Food Standards Agency,,Bradwell Fish,
68797,United Kingdom,10,Hartlepool,,54,38.0,25.0,N,1,8.0,24.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,6.649999857,0.332499993,Bq/kg f.w.,EA-Environment Agency,5% uncertainty assumed,"Pilot Station. Average of 2 samples, representative sampling date.",
68798,United Kingdom,10,Hartlepool,2011000188,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/22/11 00:00:00,137Cs,=,0.145,0.02877,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68799,United Kingdom,10,Hartlepool,2011001084,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/31/11 00:00:00,137Cs,=,0.051,0.01677,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68800,United Kingdom,10,Hartlepool,2011000270,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/22/11 00:00:00,210Pb,=,1.6,0.0724,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68801,United Kingdom,10,Hartlepool,2011000189,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/22/11 00:00:00,210Po,=,11.4,0.45224,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68802,United Kingdom,10,Hartlepool,2011001085,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/31/11 00:00:00,210Po,=,8.52,0.438,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68803,United Kingdom,10,Hartlepool,2011000269,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/22/11 00:00:00,"239,240Pu",=,0.0493,0.000813,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
68804,United Kingdom,10,Hartlepool,2011000192,54,39.0,11.0,N,1,9.0,47.0,W,BIOT,Fish,PLEURONECTES PLATESSA,FLESH WITHOUT BONES,03/18/11 00:00:00,137Cs,=,0.197,0.02175,Bq/kg f.w.,FSA-Food Standards Agency,,PLZ,
68805,United Kingdom,10,Hartlepool,2011001087,54,39.0,11.0,N,1,9.0,47.0,W,BIOT,Fish,PLEURONECTES PLATESSA,FLESH WITHOUT BONES,08/22/11 00:00:00,137Cs,=,0.234,0.03129,Bq/kg f.w.,FSA-Food Standards Agency,,PLZ,
68806,United Kingdom,10,Sizewell,2011001738,52,12.0,27.0,N,1,37.0,53.0,E,BIOT,Fish,GADUS MORHUA,FLESH WITHOUT BONES,04/11/11 00:00:00,137Cs,=,0.27,0.0287,Bq/kg f.w.,FSA-Food Standards Agency,,Sizewell Fish,
68807,United Kingdom,10,Sizewell,2011001739,52,12.0,27.0,N,1,37.0,53.0,E,BIOT,Fish,GADUS MORHUA,FLESH WITHOUT BONES,05/19/11 00:00:00,137Cs,=,0.263,0.02478,Bq/kg f.w.,FSA-Food Standards Agency,,Sizewell Fish,
68808,United Kingdom,10,Torness,,55,57.0,56.0,N,2,23.0,45.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/11 00:00:00,99Tc,=,34.4,3.3,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Thornton Loch. Annual bulk of 2 samples - representative sampling date.,
68809,United Kingdom,10,Torness,,55,59.0,20.0,N,2,27.0,31.0,W,BIOT,Fish,GADUS MORHUA,FLESH WITHOUT BONES,04/01/11 00:00:00,137Cs,=,0.35,0.13,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,White Sands - Representative sampling date,
68810,United Kingdom,10,Torness,,55,59.0,20.0,N,2,27.0,31.0,W,BIOT,Fish,GADUS MORHUA,FLESH WITHOUT BONES,10/01/11 00:00:00,137Cs,=,0.24,0.12,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,White Sands - Representative sampling date,
69251,Iceland,15,Icelandic waters,F95TONA,66,48.0,0.0,N,17,9.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,01/31/95 00:00:00,137Cs,=,0.2241662,0.019105295176812,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69252,Iceland,15,Icelandic waters,F95SATB,64,8.0,0.0,N,15,48.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/05/95 00:00:00,137Cs,=,0.1465945,0.02362949415775,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69253,Iceland,15,Icelandic waters,F95SA13,63,25.0,0.0,N,19,22.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/06/95 00:00:00,137Cs,=,0.07112417,0.021121182883957,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69254,Iceland,15,Icelandic waters,F95SA41,66,22.0,0.0,N,16,14.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/07/95 00:00:00,137Cs,=,0.1041556,0.01972183161332,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 15 fish",
69255,Iceland,15,Icelandic waters,F95TH68,65,15.0,0.0,N,12,48.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/08/95 00:00:00,137Cs,=,0.2065521,0.019211309610471,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69256,Iceland,15,Icelandic waters,F95SATM,65,55.0,0.0,N,24,51.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/10/95 00:00:00,137Cs,=,0.08700511,0.020879277485536,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 28 fish",
69257,Iceland,15,Icelandic waters,F95TH25,66,56.0,0.0,N,15,33.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/10/95 00:00:00,137Cs,=,0.1793836,0.01972799842376,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69258,Iceland,15,Icelandic waters,F95TH78,65,55.0,0.0,N,24,51.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/10/95 00:00:00,137Cs,=,0.148036,0.0206518806088,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69259,Iceland,15,Icelandic waters,F95TH57,64,33.0,0.0,N,23,5.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/15/95 00:00:00,137Cs,=,0.1812043,0.01888050955678,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69260,Iceland,15,Icelandic waters,F96TNA1,66,50.0,0.0,N,13,0.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/08/96 00:00:00,137Cs,=,0.1736671,0.012104028978583,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Representative geographical coordinate given. Sampling area: 65°48'-67°08'N, 15°33'-12°31'W. Sampling dates: 8.+12.3.1996. Pooled sample, 50 fish, 30-75 cm",
69261,Iceland,15,Icelandic waters,F96TVM,65,49.0,0.0,N,24,42.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/12/96 00:00:00,137Cs,=,0.1558303,0.02379838783297,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Representative geographical coordinate given. Sampling area:  65°49'-65°50'N, 24°42'-24°53'W, 25 fish 30-45 cm",
69262,Iceland,15,Icelandic waters,F96DABV,65,50.0,0.0,N,24,12.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/12/96 00:00:00,137Cs,=,0.06623144,0.017725911052696,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 2 fish",
69263,Iceland,15,Icelandic waters,F96TNA2,65,39.0,0.0,N,13,5.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/13/96 00:00:00,137Cs,<,0.3055526,,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Representative geographical coordinate given, sampling area: 65°39'-65°49'N, 13°05'-11°59'W. Sampling dates 12.-13.03.1996, Pooled sample, 19 fish, 15-30 cm",
69264,Iceland,15,Icelandic waters,F96TNA3,65,38.0,0.0,N,11,50.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/13/96 00:00:00,137Cs,=,0.1321103,0.008900207498056,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Precise sampling date within month unknown. Representative geographical coordinate given. Sampling area: 65°49'-65°50'N, 24°42'-24°53'W. Pooled sample, 4 fish, 45-60 cm",
69265,Iceland,15,Icelandic waters,F96TNA4,65,39.0,0.0,N,13,5.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/15/96 00:00:00,137Cs,=,0.2053319,0.016262411732459,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Precise sampling date within month unknown. Representative geographical coordinate given. Sampling area: 65°39'-65°49'N, 13°05'-11°59'W. Pooled sample, 24 fish, 60-75 cm",
69266,Iceland,15,Icelandic waters,F96TNA0D,67,8.0,0.0,N,15,39.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/15/96 00:00:00,137Cs,=,0.179362,0.01677155410626,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Precise sampling date within month unknown. Representative geographical coordinate given. Sampling area: 67°08'-65°49'N, 15°39'-12°35'W. Pooled sample, 5 fish, 75-90 cm",
69267,Iceland,15,Icelandic waters,F96TSVM1,63,18.0,0.0,N,15,50.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/17/96 00:00:00,137Cs,=,0.1321103,0.0153154149687,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Sampling dates 17.-23.03 1996. Representative geographical coordinate given. Sampling area: 63°18'-63°48'N, 15°50'-21°24'W. Pooled sample, 21 fish, 30-45 cm",
69268,Iceland,15,Icelandic waters,F96DABSV,63,48.0,0.0,N,21,24.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/17/96 00:00:00,137Cs,=,0.1558303,0.02545276021292,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69269,Iceland,15,Icelandic waters,F96DABA,64,14.0,0.0,N,14,50.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/20/96 00:00:00,137Cs,<,0.06350777,,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish",
69270,Iceland,15,Icelandic waters,F96TNAJ1,66,51.0,0.0,N,16,30.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,06/05/96 00:00:00,137Cs,=,0.2053319,0.05758083458639,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Representative geographical coordinate given. Sampling area: 66°51'-66°38'N, 16°30'-14°40'W. Pooled sample, 15 fish, 30-45 cm",
69271,Iceland,15,Icelandic waters,F96TAM1,64,22.0,0.0,N,12,53.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,06/18/96 00:00:00,137Cs,=,0.1736671,0.01682948819286,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish, 30-45 cm",
69272,Iceland,15,Icelandic waters,FTH96OKT,66,44.0,0.0,N,15,46.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,10/17/96 00:00:00,137Cs,=,0.179362,0.01618277143696,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Representative geographical coordinate given. Sampling area: 66°44'-67°04'N, 15°46'-17°02'W. Pooled sample, 25 fish",
69273,Iceland,15,Icelandic waters,F96SILD,66,40.0,0.0,N,14,50.0,0.0,W,BIOT,FISH,Clupea harengus,FLESH WITHOUT BONES,12/15/96 00:00:00,137Cs,=,0.1334,0.014007,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Precise sampling date within month unknown, representative geographical coordinate given (North-East). Pooled sample.",
69274,Iceland,15,Icelandic waters,FTH97NA,66,22.0,0.0,N,13,12.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/11/97 00:00:00,137Cs,=,0.2128,0.0194712,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm",
69275,Iceland,15,Icelandic waters,FTH97AF,64,18.0,0.0,N,12,59.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/16/97 00:00:00,137Cs,=,0.1915,0.0212948,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm. Sampling area 64°18'-64°33'N, 12°59'-13°34'W",
69276,Iceland,15,Icelandic waters,FTH97VF,66,44.0,0.0,N,24,21.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/16/97 00:00:00,137Cs,=,0.194,0.0149768,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm. Sampling area 66°44'-66°46'N, 24°21'-24°40'W",
69277,Iceland,15,Icelandic waters,FSANSV97,63,48.0,0.0,N,21,8.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/16/97 00:00:00,137Cs,=,0.08141,0.016550653,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm",
69278,Iceland,15,Icelandic waters,F97DABVF,65,33.0,0.0,N,20,34.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/18/97 00:00:00,137Cs,=,0.0845999999999999,0.0153126,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm. Sampling area 65°33'-65°59'N, 20°34'-21°05'W",
69279,Iceland,15,Icelandic waters,F98CODNA,66,38.0,0.0,N,13,27.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/10/98 00:00:00,137Cs,=,0.1779,0.0156552,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm",
69280,Iceland,15,Icelandic waters,F98DABVF,64,48.0,0.0,N,24,33.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/12/98 00:00:00,137Cs,=,0.0597,0.0143877,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm. Sampling area 64°48'-66°09'N, 24°33'-25°09'W",
69281,Iceland,15,Icelandic waters,F98CODSV,64,7.0,0.0,N,22,10.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/13/98 00:00:00,137Cs,=,0.2044,0.0167608,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm. Sampling area 64°07'-64°39'N, 22°10'-22°45'W",
69282,Iceland,15,Icelandic waters,F98CODVF,66,4.0,0.0,N,24,15.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/13/98 00:00:00,137Cs,=,0.1485,0.0173745,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 23 fish 30-45 cm. Sampling area 66°04'-66°36'N, 24°15'-24°41'W. Sampling dates 13.3.+4.4.1998",
69283,Iceland,15,Icelandic waters,F98DABNV,65,33.0,0.0,N,20,31.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/15/98 00:00:00,137Cs,=,0.126,0.012978,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm. Sampling area 65°33'-65°44'N, 20°31'-21°05'W",
69284,Iceland,15,Icelandic waters,F98CODAI,64,16.0,0.0,N,12,48.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/18/98 00:00:00,137Cs,=,0.2063,0.0158851,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm. Sampling area 64°16'-64°21'N, 12°48'-14°47'W",
69285,Iceland,15,Icelandic waters,F98DABSV,63,21.0,0.0,N,19,10.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/19/98 00:00:00,137Cs,=,0.1123,0.0176311,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm",
69286,Iceland,15,Icelandic waters,F99THNA,66,12.0,0.0,N,12,31.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/06/99 00:00:00,137Cs,=,0.1515,0.0746894999999999,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm",
69287,Iceland,15,Icelandic waters,F99SKNV,65,35.0,0.0,N,21,4.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/08/99 00:00:00,137Cs,=,0.1176,0.0234024,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm",
69288,Iceland,15,Icelandic waters,F99THVF,66,26.0,0.0,N,23,32.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/14/99 00:00:00,137Cs,=,0.1405,0.0192485,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm. Sampling area 66°26'-66°34'N, 23°32'-23°57'W",
69289,Iceland,15,Icelandic waters,F99THAF,64,23.0,0.0,N,12,52.0,0.0,W,BIOT,FISH,GADUS MORHUA,FLESH WITHOUT BONES,03/14/99 00:00:00,137Cs,=,0.2245,0.016613,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 30-45 cm",
69290,Iceland,15,Icelandic waters,F99SKVF,66,6.0,0.0,N,23,32.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/14/99 00:00:00,137Cs,=,0.06014,0.01786158,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm. Sampling area 66°06'-66°33'N, 23°32'-24°14'W",
69291,Iceland,15,Icelandic waters,F99SKSV,63,33.0,0.0,N,20,20.0,0.0,W,BIOT,FISH,LIMANDA LIMANDA,FLESH WITHOUT BONES,03/15/99 00:00:00,137Cs,=,0.055,0.02376,Bq/kg f.w.,Icelandic Radiation Safety Authority,,"Pooled sample, 25 fish 20-35 cm",
