ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Sampling depth,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
57194,United Kingdom,1.0,145,2002005045,50,16.0,38.0,N,3,2.0,14.0,W,Water,3.0,09/28/02 00:00:00,137Cs,=,0.001538,0.0003538,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57195,United Kingdom,1.0,145,2002005045,50,16.0,38.0,N,3,2.0,14.0,W,Water,3.0,09/28/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57196,United Kingdom,1.0,155,2002005046,49,24.0,11.0,N,3,7.0,20.0,W,Water,3.0,09/29/02 00:00:00,137Cs,=,0.001823,0.00035115,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57197,United Kingdom,1.0,155,2002005046,49,24.0,11.0,N,3,7.0,20.0,W,Water,3.0,09/29/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57198,United Kingdom,1.0,157,2002005047,49,39.0,1.0,N,3,43.0,19.0,W,Water,3.0,09/30/02 00:00:00,137Cs,=,0.001793,0.00034815,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57199,United Kingdom,1.0,157,2002005047,49,39.0,1.0,N,3,43.0,19.0,W,Water,3.0,09/30/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57200,United Kingdom,1.0,160,2002005048,49,51.0,29.0,N,3,26.0,53.0,W,Water,3.0,09/30/02 00:00:00,137Cs,=,0.001865,0.00034372,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57201,United Kingdom,1.0,160,2002005048,49,51.0,29.0,N,3,26.0,53.0,W,Water,3.0,09/30/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57202,United Kingdom,1.0,166,2002005049,50,4.0,17.0,N,3,46.0,1.0,W,Water,3.0,10/01/02 00:00:00,137Cs,=,0.002381,0.00034856,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57203,United Kingdom,1.0,166,2002005049,50,4.0,17.0,N,3,46.0,1.0,W,Water,3.0,10/01/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Corystes 13/2002,
57204,United Kingdom,3.0,Dungeness,2002001441,50,54.0,43.0,N,0,56.0,17.0,E,Water,0.0,02/20/02 00:00:00,3H,=,1.56168,0.9281,Bq/l,EA-Environment Agency,,Dungeness inlet,
57205,United Kingdom,3.0,Dungeness,2002004467,50,54.0,43.0,N,0,56.0,17.0,E,Water,0.0,08/14/02 00:00:00,3H,<,1.45,,Bq/l,EA-Environment Agency,,Dungeness inlet,
57206,United Kingdom,5.0,North of Larne,2002001311,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,01/09/02 00:00:00,137Cs,=,0.0134,0.0003886,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57207,United Kingdom,5.0,North of Larne,2002001388,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,02/06/02 00:00:00,137Cs,=,0.01715,0.00039788,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57208,United Kingdom,5.0,North of Larne,2002001531,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,03/11/02 00:00:00,137Cs,=,0.0091559999999999,0.00037576,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57209,United Kingdom,5.0,North of Larne,2002001717,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,04/11/02 00:00:00,137Cs,=,0.010226,0.00040587,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57210,United Kingdom,5.0,North of Larne,2002001874,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,05/13/02 00:00:00,137Cs,=,0.019828,0.00041579,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57211,United Kingdom,5.0,North of Larne,2002003196,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,06/20/02 00:00:00,137Cs,=,0.030651,0.00045455,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57212,United Kingdom,5.0,North of Larne,2002004493,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,07/19/02 00:00:00,137Cs,=,0.021148,0.00042613,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57213,United Kingdom,5.0,North of Larne,2002004498,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,08/12/02 00:00:00,137Cs,=,0.020411,0.00041638,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57214,United Kingdom,5.0,North of Larne,2002004814,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,09/18/02 00:00:00,137Cs,=,0.017238,0.00040699,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57215,United Kingdom,5.0,North of Larne,2002005180,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,10/18/02 00:00:00,137Cs,=,0.01895,0.00039094,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57216,United Kingdom,5.0,North of Larne,2002005241,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,11/18/02 00:00:00,137Cs,=,0.020965,0.0004172,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57217,United Kingdom,5.0,North of Larne,2002005395,54,52.0,1.0,N,5,48.0,0.0,W,Water,0.0,12/16/02 00:00:00,137Cs,=,0.026106,0.00042422,Bq/l,NIEA-Northern Ireland Environment Agency,,,
57218,United Kingdom,6.0,Chapelcross,02-4010,54,52.0,22.0,N,3,35.0,40.0,W,Water,0.0,01/25/02 00:00:00,3H,=,6.1,1.2,Bq/l,SEPA-Scottish Environment Protection Agency,,Southerness,
57219,United Kingdom,6.0,Chapelcross,02-4021,54,52.0,22.0,N,3,35.0,40.0,W,Water,0.0,04/23/02 00:00:00,3H,=,11.7,1.3,Bq/l,SEPA-Scottish Environment Protection Agency,,Southerness,
57220,United Kingdom,6.0,Chapelcross,02-4032,54,52.0,22.0,N,3,35.0,40.0,W,Water,0.0,07/18/02 00:00:00,3H,=,10.3,1.6,Bq/l,SEPA-Scottish Environment Protection Agency,,Southerness,
57221,United Kingdom,6.0,Chapelcross,02-4043,54,52.0,22.0,N,3,35.0,40.0,W,Water,0.0,11/15/02 00:00:00,3H,<,1.7,,Bq/l,SEPA-Scottish Environment Protection Agency,,Southerness,
57222,United Kingdom,6.0,Heysham,2002004496,54,2.0,19.0,N,2,54.0,37.0,W,Water,0.0,08/01/02 00:00:00,137Cs,=,0.167596,0.00083,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Half Moon Bay,
57223,United Kingdom,6.0,Heysham,2002001382,54,1.0,40.0,N,2,55.0,20.0,W,Water,0.0,02/06/02 00:00:00,3H,=,131.6843,1.69395,Bq/l,EA-Environment Agency,,Inlet,
57224,United Kingdom,6.0,Heysham,2002004377,54,1.0,40.0,N,2,55.0,20.0,W,Water,0.0,08/01/02 00:00:00,3H,=,22.26024,1.07093,Bq/l,EA-Environment Agency,,Inlet,
57225,United Kingdom,6.0,Sellafield,2002001313,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,01/15/02 00:00:00,137Cs,=,0.1601,0.000801,Bq/l,EA-Environment Agency,,St Bees-W,
57226,United Kingdom,6.0,Sellafield,2002001757,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,05/08/02 00:00:00,137Cs,=,0.117307,0.000733,Bq/l,EA-Environment Agency,,St Bees-W,
57227,United Kingdom,6.0,Sellafield,2002004508,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,08/22/02 00:00:00,137Cs,=,0.0972399999999999,0.000699,Bq/l,EA-Environment Agency,,St Bees-W,
57228,United Kingdom,6.0,Sellafield,2002005521,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,11/18/02 00:00:00,137Cs,=,0.132264,0.000749,Bq/l,EA-Environment Agency,,St Bees-W,
57229,United Kingdom,6.0,Sellafield,2002001312,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,01/15/02 00:00:00,3H,=,61.57995,1.35371,Bq/l,EA-Environment Agency,,St Bees-W,
57230,United Kingdom,6.0,Sellafield,2002001384,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,02/13/02 00:00:00,3H,=,35.78681,1.17534,Bq/l,EA-Environment Agency,,St Bees-W,
57231,United Kingdom,6.0,Sellafield,2002001533,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,03/18/02 00:00:00,3H,=,46.26663,1.2222,Bq/l,EA-Environment Agency,,St Bees-W,
57232,United Kingdom,6.0,Sellafield,2002001614,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,04/12/02 00:00:00,3H,=,24.3797,1.08721,Bq/l,EA-Environment Agency,,St Bees-W,
57233,United Kingdom,6.0,Sellafield,2002001756,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,05/08/02 00:00:00,3H,=,16.00257,1.02019,Bq/l,EA-Environment Agency,,St Bees-W,
57234,United Kingdom,6.0,Sellafield,2002003123,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,06/11/02 00:00:00,3H,=,18.10737,1.06262,Bq/l,EA-Environment Agency,,St Bees-W,
57235,United Kingdom,6.0,Sellafield,2002003261,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,07/11/02 00:00:00,3H,=,32.10149,1.14546,Bq/l,EA-Environment Agency,,St Bees-W,
57236,United Kingdom,6.0,Sellafield,2002004423,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,08/09/02 00:00:00,3H,=,22.31328,1.07022,Bq/l,EA-Environment Agency,,St Bees-W,
57237,United Kingdom,6.0,Sellafield,2002004659,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,09/13/02 00:00:00,3H,=,6.25793,0.93741,Bq/l,EA-Environment Agency,,St Bees-W,
57238,United Kingdom,6.0,Sellafield,2002004976,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,10/18/02 00:00:00,3H,=,4.36145,0.94782,Bq/l,EA-Environment Agency,,St Bees-W,
57239,United Kingdom,6.0,Sellafield,2002005145,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,11/05/02 00:00:00,3H,=,7.78934,0.96824,Bq/l,EA-Environment Agency,,St Bees-W,
57240,United Kingdom,6.0,Sellafield,2002005358,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,12/06/02 00:00:00,3H,=,7.0135,0.93666,Bq/l,EA-Environment Agency,,St Bees-W,
57241,United Kingdom,6.0,Sellafield,2002001313,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,01/15/02 00:00:00,99Tc,=,0.19,0.010811,Bq/l,EA-Environment Agency,,St Bees-W,
57242,United Kingdom,6.0,Sellafield,2002001757,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,05/08/02 00:00:00,99Tc,=,0.234,0.013268,Bq/l,EA-Environment Agency,,St Bees-W,
57243,United Kingdom,6.0,Sellafield,2002004508,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,08/22/02 00:00:00,99Tc,=,0.0974,0.005552,Bq/l,EA-Environment Agency,,St Bees-W,
57244,United Kingdom,6.0,Sellafield,2002005521,54,29.0,20.0,N,3,36.0,25.0,W,Water,0.0,11/18/02 00:00:00,99Tc,=,0.503,0.02852,Bq/l,EA-Environment Agency,,St Bees-W,
57245,United Kingdom,6.0,Wylfa,2002001580,53,18.0,59.0,N,4,37.0,44.0,W,Water,0.0,02/22/02 00:00:00,137Cs,=,0.014137,0.000399,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Holyhead,
57246,United Kingdom,6.0,Wylfa,2002001474,53,18.0,59.0,N,4,37.0,44.0,W,Water,0.0,02/22/02 00:00:00,3H,<,1.47,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Holyhead,
57247,United Kingdom,6.0,Wylfa,2002001836,53,18.0,59.0,N,4,37.0,44.0,W,Water,0.0,05/13/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Holyhead,
57248,United Kingdom,6.0,Wylfa,2002004529,53,18.0,59.0,N,4,37.0,44.0,W,Water,0.0,08/20/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Holyhead,
57249,United Kingdom,6.0,Wylfa,2002004997,53,18.0,59.0,N,4,37.0,44.0,W,Water,0.0,10/19/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Holyhead,
57250,United Kingdom,7.0,77,2002004706,58,24.0,54.0,N,2,34.0,6.0,W,Water,3.0,08/25/02 00:00:00,137Cs,=,0.0049,0.000372,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57251,United Kingdom,7.0,77,2002004706,58,24.0,54.0,N,2,34.0,6.0,W,Water,3.0,08/25/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57252,United Kingdom,7.0,79,2002004707,59,3.0,48.0,N,2,5.0,18.0,W,Water,3.0,08/26/02 00:00:00,137Cs,=,0.0043,0.000353,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57253,United Kingdom,7.0,79,2002004707,59,3.0,48.0,N,2,5.0,18.0,W,Water,3.0,08/26/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57254,United Kingdom,7.0,Sandside Bay,02-4105,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,02/08/02 00:00:00,137Cs,<,0.1,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57255,United Kingdom,7.0,Sandside Bay,02-4123,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,04/26/02 00:00:00,137Cs,<,0.1,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57256,United Kingdom,7.0,Sandside Bay,02-4141,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,07/11/02 00:00:00,137Cs,<,0.1,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57257,United Kingdom,7.0,Sandside Bay,02-4159,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,11/07/02 00:00:00,137Cs,<,0.1,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57258,United Kingdom,7.0,Sandside Bay,02-4105,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,02/08/02 00:00:00,3H,<,1.0,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57259,United Kingdom,7.0,Sandside Bay,02-4123,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,04/26/02 00:00:00,3H,<,1.0,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57260,United Kingdom,7.0,Sandside Bay,02-4141,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,07/11/02 00:00:00,3H,<,1.1,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57261,United Kingdom,7.0,Sandside Bay,02-4159,58,34.0,12.0,N,3,47.0,30.0,W,Water,0.0,11/07/02 00:00:00,3H,<,1.0,,Bq/l,SEPA-Scottish Environment Protection Agency,,,
57262,United Kingdom,8.0,4,2002004682,51,39.0,36.0,N,2,49.0,54.0,E,Water,3.0,08/09/02 00:00:00,137Cs,=,0.002495,0.000347,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57263,United Kingdom,8.0,4,2002004682,51,39.0,36.0,N,2,49.0,54.0,E,Water,3.0,08/09/02 00:00:00,3H,=,3.80357,0.92096,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57264,United Kingdom,8.0,6,2002004683,51,50.0,6.0,N,3,40.0,24.0,E,Water,3.0,08/09/02 00:00:00,137Cs,=,0.003449,0.000347,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57265,United Kingdom,8.0,6,2002004683,51,50.0,6.0,N,3,40.0,24.0,E,Water,3.0,08/09/02 00:00:00,3H,=,5.48857,0.9355,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57266,United Kingdom,8.0,8,2002004684,52,32.0,36.0,N,4,10.0,6.0,E,Water,3.0,08/10/02 00:00:00,137Cs,=,0.0029,0.000342,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57267,United Kingdom,8.0,8,2002004684,52,32.0,36.0,N,4,10.0,6.0,E,Water,3.0,08/10/02 00:00:00,3H,=,2.51938,0.9096,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57268,United Kingdom,9.0,39,2002004694,54,55.0,42.0,N,7,3.0,48.0,E,Water,3.0,08/17/02 00:00:00,137Cs,=,0.003036,0.000349,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57269,United Kingdom,9.0,39,2002004694,54,55.0,42.0,N,7,3.0,48.0,E,Water,3.0,08/17/02 00:00:00,3H,=,3.30137,0.91738,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57270,United Kingdom,9.0,41,2002004695,55,34.0,0.0,N,7,10.0,12.0,E,Water,3.0,08/17/02 00:00:00,137Cs,=,0.004541,0.000359,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57271,United Kingdom,9.0,41,2002004695,55,34.0,0.0,N,7,10.0,12.0,E,Water,3.0,08/17/02 00:00:00,3H,=,3.54283,0.91947,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57272,United Kingdom,9.0,44,2002004696,56,35.0,54.0,N,6,51.0,6.0,E,Water,3.0,08/18/02 00:00:00,137Cs,=,0.0066,0.00037,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57273,United Kingdom,9.0,44,2002004696,56,35.0,54.0,N,6,51.0,6.0,E,Water,3.0,08/18/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57274,United Kingdom,10.0,2,2002004681,51,44.0,30.0,N,1,44.0,48.0,E,Water,3.0,08/09/02 00:00:00,137Cs,=,0.004074,0.000362,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57275,United Kingdom,10.0,2,2002004681,51,44.0,30.0,N,1,44.0,48.0,E,Water,3.0,08/09/02 00:00:00,3H,=,1.71729,0.90263,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57276,United Kingdom,10.0,11,2002004685,52,50.0,12.0,N,2,46.0,0.0,E,Water,3.0,08/10/02 00:00:00,137Cs,=,0.003974,0.000357,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57277,United Kingdom,10.0,11,2002004685,52,50.0,12.0,N,2,46.0,0.0,E,Water,3.0,08/10/02 00:00:00,3H,<,1.44,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57278,United Kingdom,10.0,13,2002004686,53,57.0,24.0,N,0,17.0,24.0,E,Water,3.0,08/11/02 00:00:00,137Cs,=,0.005551,0.00035,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57279,United Kingdom,10.0,13,2002004686,53,57.0,24.0,N,0,17.0,24.0,E,Water,3.0,08/11/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57280,United Kingdom,10.0,15,2002004687,53,57.0,54.0,N,1,16.0,54.0,E,Water,3.0,08/11/02 00:00:00,137Cs,=,0.007792,0.000374,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57281,United Kingdom,10.0,15,2002004687,53,57.0,54.0,N,1,16.0,54.0,E,Water,3.0,08/11/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57282,United Kingdom,10.0,18,2002004688,53,47.0,0.0,N,3,30.0,24.0,E,Water,3.0,08/12/02 00:00:00,137Cs,=,0.007748,0.000374,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57283,United Kingdom,10.0,18,2002004688,53,47.0,0.0,N,3,30.0,24.0,E,Water,3.0,08/12/02 00:00:00,3H,=,1.53115,0.90243,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57284,United Kingdom,10.0,21,2002004689,53,44.0,36.0,N,5,18.0,42.0,E,Water,3.0,08/12/02 00:00:00,137Cs,=,0.00267,0.000348,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57285,United Kingdom,10.0,21,2002004689,53,44.0,36.0,N,5,18.0,42.0,E,Water,3.0,08/12/02 00:00:00,3H,=,2.82041,0.91383,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57286,United Kingdom,10.0,23,2002004690,54,45.0,54.0,N,4,52.0,18.0,E,Water,3.0,08/13/02 00:00:00,137Cs,=,0.007849,0.00038,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57287,United Kingdom,10.0,23,2002004690,54,45.0,54.0,N,4,52.0,18.0,E,Water,3.0,08/13/02 00:00:00,3H,=,1.69206,0.90373,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57288,United Kingdom,10.0,26,2002004691,54,32.0,30.0,N,2,40.0,18.0,E,Water,3.0,08/13/02 00:00:00,137Cs,=,0.006947,0.000361,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57289,United Kingdom,10.0,26,2002004691,54,32.0,30.0,N,2,40.0,18.0,E,Water,3.0,08/13/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57290,United Kingdom,10.0,30,2002004692,54,53.0,0.0,N,0,16.0,18.0,W,Water,3.0,08/15/02 00:00:00,137Cs,=,0.005066,0.000367,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57291,United Kingdom,10.0,30,2002004692,54,53.0,0.0,N,0,16.0,18.0,W,Water,3.0,08/15/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57292,United Kingdom,10.0,33,2002004693,55,34.0,24.0,N,3,43.0,48.0,E,Water,3.0,08/16/02 00:00:00,137Cs,=,0.005633,0.00036,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57293,United Kingdom,10.0,33,2002004693,55,34.0,24.0,N,3,43.0,48.0,E,Water,3.0,08/16/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57294,United Kingdom,10.0,48,2002004697,56,43.0,42.0,N,4,35.0,30.0,E,Water,3.0,08/19/02 00:00:00,137Cs,=,0.005716,0.000367,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57295,United Kingdom,10.0,48,2002004697,56,43.0,42.0,N,4,35.0,30.0,E,Water,3.0,08/19/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57296,United Kingdom,10.0,51,2002004698,57,7.0,18.0,N,3,10.0,24.0,E,Water,3.0,08/19/02 00:00:00,137Cs,=,0.0054,0.000356,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57297,United Kingdom,10.0,51,2002004698,57,7.0,18.0,N,3,10.0,24.0,E,Water,3.0,08/19/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57298,United Kingdom,10.0,55,2002004699,58,6.0,12.0,N,4,46.0,6.0,E,Water,3.0,08/20/02 00:00:00,137Cs,=,0.0045,0.000356,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57299,United Kingdom,10.0,55,2002004699,58,6.0,12.0,N,4,46.0,6.0,E,Water,3.0,08/20/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57300,United Kingdom,10.0,60,2002004700,57,6.0,36.0,N,1,34.0,12.0,E,Water,3.0,08/22/02 00:00:00,137Cs,=,0.0048,0.000355,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57301,United Kingdom,10.0,60,2002004700,57,6.0,36.0,N,1,34.0,12.0,E,Water,3.0,08/22/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57302,United Kingdom,10.0,63,2002004701,55,50.0,24.0,N,1,9.0,24.0,E,Water,3.0,08/22/02 00:00:00,137Cs,=,0.005122,0.000363,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57303,United Kingdom,10.0,63,2002004701,55,50.0,24.0,N,1,9.0,24.0,E,Water,3.0,08/22/02 00:00:00,3H,=,1.60916,0.9017,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57304,United Kingdom,10.0,66,2002004702,55,35.0,18.0,N,0,48.0,12.0,W,Water,3.0,08/23/02 00:00:00,137Cs,=,0.004938,0.000352,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57305,United Kingdom,10.0,66,2002004702,55,35.0,18.0,N,0,48.0,12.0,W,Water,3.0,08/23/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57306,United Kingdom,10.0,69,2002004703,56,34.0,0.0,N,1,21.0,6.0,W,Water,3.0,08/24/02 00:00:00,137Cs,=,0.003413,0.000378,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57307,United Kingdom,10.0,69,2002004703,56,34.0,0.0,N,1,21.0,6.0,W,Water,3.0,08/24/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57308,United Kingdom,10.0,71,2002004704,57,20.0,30.0,N,1,14.0,6.0,W,Water,3.0,08/24/02 00:00:00,137Cs,=,0.003453,0.000361,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57309,United Kingdom,10.0,71,2002004704,57,20.0,30.0,N,1,14.0,6.0,W,Water,3.0,08/24/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57310,United Kingdom,7.0,75,2002004705,58,1.0,54.0,N,1,13.0,42.0,W,Water,3.0,08/25/02 00:00:00,137Cs,=,0.002706,0.000359,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57311,United Kingdom,7.0,75,2002004705,58,1.0,54.0,N,1,13.0,42.0,W,Water,3.0,08/25/02 00:00:00,3H,<,1.45,,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
57312,United Kingdom,10.0,82,2002004708,60,2.0,12.0,N,0,29.0,24.0,W,Water,3.0,08/26/02 00:00:00,137Cs,=,0.0025,0.000353,Bq/l,"Defra-Department for Environment, Food and Rural Affairs",,Cirolana 5/2002,
